Entry	Entry name	Organism	Organism ID
A0A1C6AJX7	A0A1C6AJX7_9CLOT	uncultured Butyricicoccus sp.	1193532
A0A1E4BG45	A0A1E4BG45_9MICO	Microbacterium sp. SCN 70-18	1660112
A0A1J5B6Q6	A0A1J5B6Q6_9BACT	Bacteroidetes bacterium CG2_30_32_10	1805032
A0A2W6DMK6	A0A2W6DMK6_9PSEU	Pseudonocardiales bacterium	2201155
A0A2N1Q192	A0A2N1Q192_9BACT	Tenericutes bacterium HGW-Tenericutes-6	2013849
A0A1G1FY99	A0A1G1FY99_9BACT	Nitrospirae bacterium RBG_13_39_12	1801703
A0A1F8IEP4	A0A1F8IEP4_9PROT	Caulobacterales bacterium RIFCSPHIGHO2_12_FULL_68_13	1797586
A0A2N1YUM5	A0A2N1YUM5_9GAMM	Gammaproteobacteria bacterium HGW-Gammaproteobacteria-13	2013795
A0A2D8UI73	A0A2D8UI73_9FLAO	Mesonia sp.	1960830
A0A2D8UQF1	A0A2D8UQF1_9FLAO	Mesonia sp.	1960830
A0A1J4YEE6	A0A1J4YEE6_9BACT	Elusimicrobia bacterium CG1_02_37_114	1805131
A0A2J6NI61	A0A2J6NI61_9STAP	Nosocomiicoccus massiliensis	1232430
A0A2E4DEN2	A0A2E4DEN2_9PROT	Halobacteriovoraceae bacterium	2026745
A0A2P8E538	A0A2P8E538_9ACTN	Haloactinopolyspora alba	648780
A0A1M3P7H2	A0A1M3P7H2_9RHIZ	Rhizobium sp. 60-20	1895819
A0A2D8CVC0	A0A2D8CVC0_9FLAO	Xanthomarina sp.	1931211
A0A2W5RGN1	A0A2W5RGN1_FLAJO	Flavobacterium johnsoniae (Cytophaga johnsonae)	986
A0A2U9I1K4	A0A2U9I1K4_9DEIN	Meiothermus taiwanensis WR-220	1339250
A0A258QV94	A0A258QV94_9BURK	Polynucleobacter sp. 35-46-207	1970426
A0A1M7AP70	A0A1M7AP70_9RHOB	Roseovarius litoreus	1155722
A0A2W6CGV0	A0A2W6CGV0_9ACTN	Acidimicrobiales bacterium	2201156
A0A2S5MVU9	A0A2S5MVU9_9RHIZ	Hyphomicrobium sp.	82
A0A1D2SGF3	A0A1D2SGF3_9BURK	Lautropia sp. SCN 69-89	1660104
A0A222WVU9	A0A222WVU9_9SPHN	Blastomonas fulva	1550728
A0A0F2NNR0	A0A0F2NNR0_9DELT	Desulfobulbaceae bacterium BRH_c16a	1629713
A0A1Q3MPW9	A0A1Q3MPW9_9BACT	Armatimonadetes bacterium 55-13	1895717
A0A1G3FXU7	A0A1G3FXU7_9RHOB	Rhodobacteraceae bacterium GWF1_65_7	1802013
A0A1F9B5G5	A0A1F9B5G5_9DELT	Deltaproteobacteria bacterium RBG_13_53_10	1797831
A0A0Q9TMQ6	A0A0Q9TMQ6_9ACTN	Nocardioides sp. Soil805	1736416
A0A2N2A693	A0A2N2A693_9FIRM	Firmicutes bacterium HGW-Firmicutes-9	2013790
A0A1F7QY93	A0A1F7QY93_9BACT	Candidatus Saccharibacteria bacterium RIFCSPHIGHO2_12_FULL_42_8	1802139
A0A2W4YKM6	A0A2W4YKM6_9MICC	Kocuria palustris	71999
G2ZYX2	G2ZYX2_9RALS	Ralstonia syzygii R24	907261
A0A2D6B999	A0A2D6B999_9RHOB	Pelagibaca sp.	1979400
A0A2D6Y3H0	A0A2D6Y3H0_9SYNE	Synechococcus sp. ARS1019	2024878
A0A177Q4C2	A0A177Q4C2_9BACT	Verrucomicrobia bacterium SCGC AG-212-E04	1799654
A0A2W5Z7N8	A0A2W5Z7N8_9ACTN	Solirubrobacterales bacterium	1909295
A0A2A5XBW3	A0A2A5XBW3_9FLAO	Flavobacteriales bacterium MED-G15	1986257
A0A2D9J5L8	A0A2D9J5L8_9FLAO	Formosa sp.	2018467
A0A1Q3MIP7	A0A1Q3MIP7_9BACT	Armatimonadetes bacterium 55-13	1895717
A0A2A9FCI2	A0A2A9FCI2_9PSEU	Amycolatopsis sulphurea	76022
A0A0S8CYE7	A0A0S8CYE7_9DELT	Desulfobacterales bacterium SG8_35_2	1703401
A0A1V6BMY6	A0A1V6BMY6_9BACT	Tenericutes bacterium ADurb.Bin140	1852919
A0A2P5KVS9	A0A2P5KVS9_9RHIZ	Hyphomicrobium sp.	82
A0A1Z8MR20	A0A1Z8MR20_9PLAN	Planctomycetaceae bacterium TMED10	1986833
A0A2N2FRA4	A0A2N2FRA4_9DELT	Deltaproteobacteria bacterium HGW-Deltaproteobacteria-5	2013755
A0A1F3PI82	A0A1F3PI82_9BACT	Bacteroidetes bacterium RIFOXYA12_FULL_38_20	1797368
A0A0X3R7K6	A0A0X3R7K6_STRAD	Streptomyces alboniger	132473
A0A1V0B0F8	A0A1V0B0F8_9PSED	Pseudomonas sp. S-6-2	1931241
A0A1Q7V498	A0A1Q7V498_9BACT	Acidobacteria bacterium 13_1_20CM_4_56_7	1803434
A0A1G0LK97	A0A1G0LK97_9DELT	Geobacteraceae bacterium GWB2_52_12	1798314
A0A1J5CTR2	A0A1J5CTR2_9CHLR	Dehalococcoidia bacterium CG2_30_46_9	1805103
A0A2G6R3J3	A0A2G6R3J3_9ACTN	Propionibacterium sp.	1977903
A0A2N5JQN7	A0A2N5JQN7_9CYAN	Cyanobacteria bacterium M5B4	2054928
A0A2A2IS43	A0A2A2IS43_9PSED	Pseudomonas sp. HAR-UPW-AIA-41	1985301
A0A2N2YKE9	A0A2N2YKE9_9BACT	Bacteroidetes bacterium HGW-Bacteroidetes-16	2013684
A0A1V5YKK6	A0A1V5YKK6_9CHLR	Chloroflexi bacterium ADurb.Bin180	1852857
A0A1F2RV06	A0A1F2RV06_9BACT	Acidobacteria bacterium RIFCSPLOWO2_12_FULL_54_10	1797186
A0A1Q6MSS9	A0A1Q6MSS9_9FIRM	Clostridiales bacterium 42_27	1897045
A0A2E0Q9V6	A0A2E0Q9V6_9PROT	Micavibrio sp.	2024841
A0A2E2WKC9	A0A2E2WKC9_9PROT	Micavibrio sp.	2024841
A0A2D9K6F4	A0A2D9K6F4_9RHIZ	Aurantimonas sp.	1872654
A0A2N1SX86	A0A2N1SX86_9BACT	Candidatus Saccharibacteria bacterium HGW-Saccharibacteria-1	2013831
A0A2E2JL80	A0A2E2JL80_9RHIZ	Aurantimonas sp.	1872654
A0A2T2UUU4	A0A2T2UUU4_9BACT	Bacteroidetes bacterium SW_11_64_17	1919114
A0A1V6CJJ4	A0A1V6CJJ4_9DELT	Deltaproteobacteria bacterium ADurb.Bin135	1852867
A0A2H0DI17	A0A2H0DI17_9BACT	Elusimicrobia bacterium CG22_combo_CG10-13_8_21_14_all_63_91	2014312
A0A2H9SKQ5	A0A2H9SKQ5_9GAMM	Legionella sp.	459
A0A257D7I9	A0A257D7I9_9PSED	Pseudomonas sp. PGPPP3	2015555
A0A1Z8A1Y9	A0A1Z8A1Y9_9RHOB	Rhodobacterales bacterium 52_120_T64	1856301
A0A288Q6L2	A0A288Q6L2_9LACT	Weissella soli	155866
A0A1Q6NH64	A0A1Q6NH64_9FIRM	Clostridiales bacterium 42_27	1897045
R7PMN8	R7PMN8_9FIRM	Dialister sp. CAG:588	1262871
Q71J74	Q71J74_LACDL	Lactobacillus delbrueckii subsp. lactis	29397
A0A0D7UXV1	A0A0D7UXV1_9GAMM	Halomonas meridiana	29570
A0A1Q6M7J8	A0A1Q6M7J8_9CLOT	Clostridium sp. CAG:307_30_263	1896987
A0A2W4Z1D8	A0A2W4Z1D8_9SPHN	Sphingomonas hengshuiensis	1609977
A0A2E2QCH1	A0A2E2QCH1_9PROT	Micavibrio sp.	2024841
A0A2D8LXU0	A0A2D8LXU0_9PROT	Micavibrio sp.	2024841
A0A1V5SQL2	A0A1V5SQL2_9BACT	Candidatus Omnitrophica bacterium ADurb.Bin277	1852853
A0A1F9DF83	A0A1F9DF83_9DELT	Deltaproteobacteria bacterium RBG_16_48_10	1797839
A0A2H9SYQ6	A0A2H9SYQ6_9GAMM	Legionella sp.	459
L8D247	L8D247_9GAMM	Pseudoalteromonas luteoviolacea B = ATCC 29581	1268239
A0A068VSN5	A0A068VSN5_PROFF	Propionibacterium freudenreichii subsp. freudenreichii	66712
A0A2N3B660	A0A2N3B660_9PROT	Alphaproteobacteria bacterium HGW-Alphaproteobacteria-8	2013671
A0A2N1ZRJ8	A0A2N1ZRJ8_9GAMM	Gammaproteobacteria bacterium HGW-Gammaproteobacteria-10	2013792
A0A1E4GPU0	A0A1E4GPU0_9CAUL	Phenylobacterium sp. SCN 70-31	1660129
A0A288Q6D8	A0A288Q6D8_9LACT	Weissella soli	155866
A0A1Z9WWR6	A0A1Z9WWR6_9PROT	Alphaproteobacteria bacterium TMED89	1986647
A0A1C5UGW1	A0A1C5UGW1_9FIRM	uncultured Blautia sp.	765821
A0A0S7Z4S2	A0A0S7Z4S2_9GAMM	Gammaproteobacteria bacterium SG8_30	1703404
A0A2N1ZNL0	A0A2N1ZNL0_9GAMM	Gammaproteobacteria bacterium HGW-Gammaproteobacteria-10	2013792
A0A1J5ET01	A0A1J5ET01_9BACT	Fibrobacteres bacterium CG2_30_45_31	1805149
A0A171K1P8	A0A171K1P8_BORPT	Bordetella pertussis 2356847	1331248
A0A0A0BKH8	A0A0A0BKH8_9GAMM	Methylophaga thiooxydans	392484
A0A1D2THY5	A0A1D2THY5_9BURK	Lautropia sp. SCN 70-15	1660105
A0A1F3E3Y7	A0A1F3E3Y7_9BACT	Bacteroidetes bacterium GWC2_33_15	1797324
A0A1F8WVI0	A0A1F8WVI0_9DELT	Deltaproteobacteria bacterium GWA2_54_12	1797808
A0A1C5V204	A0A1C5V204_9FIRM	uncultured Blautia sp.	765821
A0A2R3MIH5	A0A2R3MIH5_9BACE	Bacteroides zoogleoformans	28119
A0A060ZW49	A0A060ZW49_9ACTN	Streptomyces iranensis	576784
A0A096YIZ2	A0A096YIZ2_BURTA	Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CIP 106301 / E264)	271848
A0A257YQ62	A0A257YQ62_9SPHN	Novosphingobium sp. 12-63-9	1970403
A0A1M3PAW9	A0A1M3PAW9_9SPHN	Sphingobium sp. 66-54	1895845
A0A2W4SZZ1	A0A2W4SZZ1_9PROT	Alphaproteobacteria bacterium	1913988
C9Y881	C9Y881_9BURK	Curvibacter putative symbiont of Hydra magnipapillata	667019
A0A1F9L0W5	A0A1F9L0W5_9DELT	Deltaproteobacteria bacterium RIFOXYC2_FULL_48_10	1797901
A0A2D7K150	A0A2D7K150_9RHOB	Marinovum sp.	2024839
A0A2D5CM98	A0A2D5CM98_9RHOB	Marinovum sp.	2024839
A0A1Q7M3U2	A0A1Q7M3U2_9DELT	Deltaproteobacteria bacterium 13_1_40CM_3_69_14	1805116
A0A0S8FSE7	A0A0S8FSE7_9BACT	candidate division WOR_3 bacterium SM23_42	1703779
A0A2N2Q0X6	A0A2N2Q0X6_9PROT	Betaproteobacteria bacterium HGW-Betaproteobacteria-8	2013720
A0A2N2Q4K4	A0A2N2Q4K4_9PROT	Betaproteobacteria bacterium HGW-Betaproteobacteria-8	2013720
A0A1G0CM23	A0A1G0CM23_9FLAO	Fluviicola sp. RIFCSPHIGHO2_12_FULL_43_24	1798019
A0A2X3EH79	A0A2X3EH79_KLUCR	Kluyvera cryocrescens (Kluyvera citrophila)	580
A0A0S4XN85	A0A0S4XN85_9PROT	Sulfurovum sp. enrichment culture clone C5	497650
A0A1M3FPH6	A0A1M3FPH6_9BACT	Bacteroidia bacterium 44-10	1895721
A0A1C4H6M1	A0A1C4H6M1_9BIFI	Bifidobacterium commune	1505727
A0A2P5NSB5	A0A2P5NSB5_9RHIZ	Methylocystis sp.	1911079
A0A1V6ATL6	A0A1V6ATL6_9DELT	Deltaproteobacteria bacterium ADurb.Bin151	1852868
A0A1J4T3X3	A0A1J4T3X3_9DELT	Desulfovibrionaceae bacterium CG1_02_65_16	1805130
A0A1F8VSU3	A0A1F8VSU3_9BURK	Curvibacter sp. GWA2_63_95	1797746
A0A2G2B2K6	A0A2G2B2K6_9RHOB	Marinosulfonomonas sp.	2030815
A0A2I0BLD5	A0A2I0BLD5_9MICO	Microcella sp. HL-107	2035245
A0A1Q7VG23	A0A1Q7VG23_9PROT	Betaproteobacteria bacterium 13_1_20CM_3_63_8	1805040
A0A258Q6U7	A0A258Q6U7_9PROT	Methylophilales bacterium 28-44-11	1970538
A0A1F9QAD9	A0A1F9QAD9_9BACT	Elusimicrobia bacterium GWA2_64_40	1797925
A0A258G1N2	A0A258G1N2_9SPHN	Sphingomonas sp. 32-62-10	1970436
A0A1Z9DJL0	A0A1Z9DJL0_9FLAO	Flavobacteriaceae bacterium TMED121	1986703
A0A258VFH9	A0A258VFH9_9SPHN	Sphingomonadales bacterium 28-64-96	1970591
A0A2N2JN72	A0A2N2JN72_9DELT	Deltaproteobacteria bacterium HGW-Deltaproteobacteria-14	2013741
A0A258JU58	A0A258JU58_9RHIZ	Azorhizobium sp. 32-67-21	1970319
A0A2X3EL87	A0A2X3EL87_KLUCR	Kluyvera cryocrescens (Kluyvera citrophila)	580
A0A1V6EEK1	A0A1V6EEK1_9PROT	Alphaproteobacteria bacterium ADurb.Bin100	1852791
A0A257P4D2	A0A257P4D2_9BURK	Thiomonas sp. 20-64-9	1970454
A0A1V5QH33	A0A1V5QH33_9BACT	Verrucomicrobia bacterium ADurb.Bin345	1852930
A0A1V5K5P0	A0A1V5K5P0_9BACT	Candidatus Aerophobetes bacterium ADurb.Bin490	1852830
A0A1G0MFW0	A0A1G0MFW0_9DELT	Geobacteraceae bacterium GWC2_58_44	1798318
A0A1B4XCY2	A0A1B4XCY2_9GAMM	Sulfuricaulis limicola	1620215
A0A1F9TAU6	A0A1F9TAU6_9BACT	Elusimicrobia bacterium GWC2_64_44	1797935
A0A1M4S7X8	A0A1M4S7X8_9GAMM	Thermomonas hydrothermalis	213588
A0A2D9Y494	A0A2D9Y494_9FLAO	Aquimarina sp.	1872586
A0A1C5PDN2	A0A1C5PDN2_9FIRM	uncultured Coprococcus sp.	458253
A0A2M7TDH7	A0A2M7TDH7_9BACT	candidate division WWE3 bacterium CG_4_10_14_0_2_um_filter_42_7	1975073
A0A2N3C3B1	A0A2N3C3B1_9PROT	Alphaproteobacteria bacterium HGW-Alphaproteobacteria-3	2013666
A0A1E3Z7W2	A0A1E3Z7W2_9BORD	Bordetella sp. SCN 67-23	1660091
A0A1Y3CQS5	A0A1Y3CQS5_9GAMM	Acinetobacter sp. ANC 4470	1977881
A0A1E4KLH3	A0A1E4KLH3_9GAMM	Xanthomonadaceae bacterium SCN 69-123	1660170
A0A222T033	A0A222T033_9ACTN	Streptomyces sp. 11-1-2	1851167
A0A1C6I1C6	A0A1C6I1C6_9BACE	uncultured Bacteroides sp.	162156
A0A2A4LK16	A0A2A4LK16_9PROT	Alphaproteobacteria bacterium	1913988
A0A222TB55	A0A222TB55_9ACTN	Streptomyces sp. 11-1-2	1851167
A0A2D6RQG6	A0A2D6RQG6_9BURK	Sutterellaceae bacterium	2026794
A0A2A4R098	A0A2A4R098_9PROT	Alphaproteobacteria bacterium	1913988
A0A1E4KMP8	A0A1E4KMP8_9GAMM	Xanthomonadaceae bacterium SCN 69-123	1660170
A0A024LR79	A0A024LR79_9RHIZ	Bartonella schoenbuchensis	165694
A0A1C5YHQ1	A0A1C5YHQ1_9FIRM	uncultured Coprococcus sp.	458253
A0A1Q3NK06	A0A1Q3NK06_9GAMM	Acinetobacter sp. 38-8	1895694
A0A2W4UG01	A0A2W4UG01_9PROT	Alphaproteobacteria bacterium	1913988
A0A2W4SA50	A0A2W4SA50_9PROT	Alphaproteobacteria bacterium	1913988
A0A2W4VX79	A0A2W4VX79_9PROT	Alphaproteobacteria bacterium	1913988
A0A2M7A6L6	A0A2M7A6L6_9BACT	Armatimonadetes bacterium CG07_land_8_20_14_0_80_59_28	1973917
A0A2W6UG93	A0A2W6UG93_ACTSX	Actinomyces sp.	29317
A0A0R2R9J1	A0A0R2R9J1_9ACTN	Acidimicrobiia bacterium BACL6 MAG-120322-bin79	1655585
A0A2E7I3I2	A0A2E7I3I2_9PROT	Alphaproteobacteria bacterium	1913988
A0A2W4TE75	A0A2W4TE75_9PROT	Alphaproteobacteria bacterium	1913988
A0A2E0M2V1	A0A2E0M2V1_9PROT	Alphaproteobacteria bacterium	1913988
A0A0Q9M2T9	A0A0Q9M2T9_9BACL	Paenibacillus sp. Soil750	1736398
A0A2E7WGH2	A0A2E7WGH2_9RHOB	Marinovum sp.	2024839
A0A2H0VRC8	A0A2H0VRC8_9BACT	Chlamydiae bacterium CG10_big_fil_rev_8_21_14_0_10_35_9	1973935
A0A1M4L8Y5	A0A1M4L8Y5_9RHIZ	Brucella sp. 10RB9215	1149953
A0A101GQL8	A0A101GQL8_9BACT	Synergistales bacterium 57_84	1641384
A0A1Z9P3R6	A0A1Z9P3R6_9BACT	bacterium TMED221	1986656
A0A0G0VPX8	A0A0G0VPX8_9BACT	candidate division WWE3 bacterium GW2011_GWC2_41_23	1619123
A0A2D5IKS5	A0A2D5IKS5_9RHOB	Marinovum sp.	2024839
A0A2K3YHJ8	A0A2K3YHJ8_9STAP	Staphylococcus rostri	522262
A0A1M2ZH70	A0A1M2ZH70_9SPHN	Sphingomonas sp. 66-10	1895848
A0A2H0XT11	A0A2H0XT11_9BACT	Candidatus Marinimicrobia bacterium CG08_land_8_20_14_0_20_45_22	1975524
A0A1F9MKD7	A0A1F9MKD7_9DELT	Desulfobacca sp. RBG_16_58_9	1797908
A0A1Q6RP33	A0A1Q6RP33_9FIRM	Firmicutes bacterium CAG:552_39_19	1897035
A0A1G5JBJ1	A0A1G5JBJ1_9RHIZ	Rhizobium sp. NFACC06-2	1566264
A0A2N2Y495	A0A2N2Y495_9BACT	Bacteroidetes bacterium HGW-Bacteroidetes-22	2013691
A0A060ZNL5	A0A060ZNL5_9ACTN	Streptomyces iranensis	576784
A0A258EUG6	A0A258EUG6_9RHOB	Rhodobacterales bacterium 32-66-7	1970558
A0A1G0GLV8	A0A1G0GLV8_9GAMM	Gammaproteobacteria bacterium RIFCSPHIGHO2_12_FULL_37_14	1798276
A0A1G0I1U6	A0A1G0I1U6_9GAMM	Gammaproteobacteria bacterium RIFCSPHIGHO2_12_FULL_63_22	1798290
A0A2V2GLU5	A0A2V2GLU5_9FIRM	Firmicutes bacterium	1879010
A0A0K8QIX7	A0A0K8QIX7_9GAMM	Mizugakiibacter sediminis	1475481
A0A2W6XPY7	A0A2W6XPY7_RHISP	Rhizobium sp.	391
A0A2E2SRJ4	A0A2E2SRJ4_9BACT	bacterium	1869227
A0A1G3XE43	A0A1G3XE43_9BACT	Tenericutes bacterium RIFOXYB2_FULL_36_25	1802357
A0A1V6FM77	A0A1V6FM77_9FIRM	Firmicutes bacterium ADurb.Bin080	1852880
A0A2P5MU09	A0A2P5MU09_METSP	Methylomonas sp.	418
A0A2P5MWS2	A0A2P5MWS2_METSP	Methylomonas sp.	418
A0A2G4G5P5	A0A2G4G5P5_9BACT	Opitutae bacterium	2026771
A0A1V5G7U1	A0A1V5G7U1_9BACT	Bacteroidetes bacterium ADurb.BinA245	1852818
A0A1Y5G5B2	A0A1Y5G5B2_9RHOB	Rhodobacterales bacterium 59_46_T64	1856300
A0A2V2F030	A0A2V2F030_9FIRM	Firmicutes bacterium	1879010
A0A0U1PAS2	A0A0U1PAS2_9GAMM	Mizugakiibacter sediminis	1475481
A0A2M7DWC2	A0A2M7DWC2_9BACT	Elusimicrobia bacterium CG02_land_8_20_14_3_00_37_13	2014305
A0A1W9UUH0	A0A1W9UUH0_9CHLR	Anaerolineaceae bacterium 4572_32.1	1971623
A0A1W9UAG1	A0A1W9UAG1_9CHLR	Anaerolineaceae bacterium 4572_32.1	1971623
A0A1Q1G1J8	A0A1Q1G1J8_9STAP	Auricoccus indicus	1849491
A0A1Q6SL15	A0A1Q6SL15_9FIRM	Firmicutes bacterium CAG:272_52_7	1897033
A0A094QAG5	A0A094QAG5_9ACTN	actinobacterium acAMD-2	1504318
A0A1V5QL65	A0A1V5QL65_9PROT	Betaproteobacteria bacterium ADurb.Bin341	1852821
A0A117SEL1	A0A117SEL1_9FLAO	Lutibacter sp. BRH_c52	1734397
A0A2N2CGK0	A0A2N2CGK0_9FIRM	Firmicutes bacterium HGW-Firmicutes-19	2013780
A0A1Z8NP01	A0A1Z8NP01_9SYNE	Synechococcus sp. TMED19	1986596
A0A0R2Q0J8	A0A0R2Q0J8_9ACTN	Acidimicrobium sp. BACL17 MAG-120823-bin42	1655575
A0A1E4JB00	A0A1E4JB00_9SPHN	Sphingomonas sp. SCN 67-18	1660141
A0A1G2WIE7	A0A1G2WIE7_9CAUL	Phenylobacterium sp. RIFCSPHIGHO2_01_FULL_70_10	1801945
A0A0R2X9X0	A0A0R2X9X0_9BACT	Verrucomicrobia subdivision 6 bacterium BACL9 MAG-120820-bin42	1655634
A0A2X6RUW7	A0A2X6RUW7_ECOLX	Escherichia coli	562
A0A0U5QBB7	A0A0U5QBB7_STAEP	Staphylococcus epidermidis	1282
A0A2W5P554	A0A2W5P554_9SPHN	Sphingomonas taxi	1549858
A0A2W4YW32	A0A2W4YW32_9CYAN	Phormidesmis priestleyi	268141
A0A2W4Z0R6	A0A2W4Z0R6_9SPHN	Sphingomonas taxi	1549858
A0A2W2B9I3	A0A2W2B9I3_9ACTN	Jiangella sp. GTF31	1769198
A0A1Q7RXK9	A0A1Q7RXK9_9BACT	Candidatus Rokubacteria bacterium 13_1_20CM_70_15	1805350
A0A1Q6RG87	A0A1Q6RG87_9FIRM	Oscillibacter sp. 57_20	1897011
A0A1F2TCC8	A0A1F2TCC8_9BACT	Acidobacteria bacterium RIFCSPLOWO2_12_FULL_66_21	1797191
A0A2E1XRX5	A0A2E1XRX5_9RHIZ	Phyllobacteriaceae bacterium	1871068
A0A2H0QCY8	A0A2H0QCY8_9PROT	Alphaproteobacteria bacterium CG11_big_fil_rev_8_21_14_0_20_44_7	1973901
A0A2X7R4H2	A0A2X7R4H2_ECOLX	Escherichia coli	562
A0A1M3ABI3	A0A1M3ABI3_9PROT	Alphaproteobacteria bacterium 62-8	1895708
A0A2T8HY12	A0A2T8HY12_9RHOB	Pararhodobacter sp. AM505	2172121
A0A2V9QWM8	A0A2V9QWM8_9BACT	Acidobacteria bacterium	1978231
A0A2V8Q7R7	A0A2V8Q7R7_9BACT	Acidobacteria bacterium	1978231
A0A2V9MCN2	A0A2V9MCN2_9BACT	Acidobacteria bacterium	1978231
A0A2V9W296	A0A2V9W296_9BACT	Acidobacteria bacterium	1978231
A0A2V7XZQ9	A0A2V7XZQ9_9BACT	Acidobacteria bacterium	1978231
A0A1W9J0S4	A0A1W9J0S4_9BACT	Nitrospira sp. ST-bin4	1978764
A0A1F3MEY0	A0A1F3MEY0_9BACT	Bacteroidetes bacterium GWF2_41_31	1797348
A0A2G2QKG5	A0A2G2QKG5_9GAMM	Alcanivorax sp.	1872427
A0A1Q7EQJ1	A0A1Q7EQJ1_9BACT	Candidatus Rokubacteria bacterium 13_1_40CM_69_27	1805367
A0A1C6GFB2	A0A1C6GFB2_9FIRM	uncultured Blautia sp.	765821
A0A2V8EP44	A0A2V8EP44_9BACT	Acidobacteria bacterium	1978231
A0A2V8JGI8	A0A2V8JGI8_9BACT	Acidobacteria bacterium	1978231
A0A1F4FM07	A0A1F4FM07_9PROT	Betaproteobacteria bacterium RIFCSPLOWO2_12_FULL_65_14	1797501
A0A2V9PGX6	A0A2V9PGX6_9BACT	Acidobacteria bacterium	1978231
A0A2V8MVU1	A0A2V8MVU1_9BACT	Acidobacteria bacterium	1978231
A0A2V9CAH9	A0A2V9CAH9_9BACT	Acidobacteria bacterium	1978231
A0A2V9WU20	A0A2V9WU20_9BACT	Acidobacteria bacterium	1978231
A0A2V7WE78	A0A2V7WE78_9BACT	Acidobacteria bacterium	1978231
A0A2V9MRH4	A0A2V9MRH4_9BACT	Acidobacteria bacterium	1978231
A0A2V9TXQ1	A0A2V9TXQ1_9BACT	Acidobacteria bacterium	1978231
A0A2V7ULE4	A0A2V7ULE4_9BACT	Acidobacteria bacterium	1978231
A0A2V8M0L3	A0A2V8M0L3_9BACT	Acidobacteria bacterium	1978231
A0A2V8ZCR5	A0A2V8ZCR5_9BACT	Acidobacteria bacterium	1978231
A0A2P6WE06	A0A2P6WE06_9BACT	Acidobacteria bacterium	1978231
A0A2V8FU17	A0A2V8FU17_9BACT	Acidobacteria bacterium	1978231
A0A2V8SJN4	A0A2V8SJN4_9BACT	Acidobacteria bacterium	1978231
A0A2V8ZIR1	A0A2V8ZIR1_9BACT	Acidobacteria bacterium	1978231
A0A2V9NNC5	A0A2V9NNC5_9BACT	Acidobacteria bacterium	1978231
A0A2V9GAR3	A0A2V9GAR3_9BACT	Acidobacteria bacterium	1978231
A0A2E6RHQ7	A0A2E6RHQ7_9GAMM	Xanthomonadales bacterium	2006849
A0A1C5L2U1	A0A1C5L2U1_9FIRM	uncultured Blautia sp.	765821
A0A2N2UBA0	A0A2N2UBA0_9PROT	Betaproteobacteria bacterium HGW-Betaproteobacteria-15	2013706
A0A2V8TPW6	A0A2V8TPW6_9BACT	Acidobacteria bacterium	1978231
A0A2V9AG09	A0A2V9AG09_9BACT	Acidobacteria bacterium	1978231
A0A2W0C472	A0A2W0C472_9BACT	Acidobacteria bacterium	1978231
A0A2V9HHH9	A0A2V9HHH9_9BACT	Acidobacteria bacterium	1978231
A0A2V8H9J6	A0A2V8H9J6_9BACT	Acidobacteria bacterium	1978231
A0A2V8U3C4	A0A2V8U3C4_9BACT	Acidobacteria bacterium	1978231
A0A2K8ZY35	A0A2K8ZY35_9BACT	Tenericutes bacterium MZ-XQ	1911683
A0A2H9UJI0	A0A2H9UJI0_9GAMM	Acinetobacter sp. ANC 5347	2053290
A0A258GF53	A0A258GF53_9BACT	Candidatus Saccharibacteria bacterium 32-49-12	1970479
A0A1F2RQZ2	A0A1F2RQZ2_9BACT	Acidobacteria bacterium RIFCSPLOWO2_02_FULL_60_20	1797179
A0A0K2JBH8	A0A0K2JBH8_9FUSO	Leptotrichia sp. oral taxon 212	712357
A0A258XJL8	A0A258XJL8_9PROT	Methylotenera sp. 24-45-7	1970397
A0A2E2JR33	A0A2E2JR33_9RHOB	Rhodovulum sp.	34009
A0A0F2PZ35	A0A0F2PZ35_9RHIZ	Hoeflea sp. BRH_c9	1629712
A0A2M7RUP1	A0A2M7RUP1_9FLAO	Flavobacteriales bacterium CG_4_10_14_0_8_um_filter_32_5	1974000
A0A1M5NFD6	A0A1M5NFD6_9FIRM	Asaccharospora irregularis DSM 2635	1121321
A0A2A4VJT2	A0A2A4VJT2_9PROT	Methylophilaceae bacterium	2030816
A0A1F5NX05	A0A1F5NX05_9BACT	Candidatus Delongbacteria bacterium GWF2_40_14	1817817
A0A1F5REC2	A0A1F5REC2_9BACT	Candidatus Eisenbacteria bacterium RBG_16_71_46	1817856
A0A136GKE8	A0A136GKE8_9GAMM	Alcanivorax sp. Nap_24	1795868
A0A1G1F756	A0A1G1F756_9BACT	Nitrospirae bacterium GWC2_42_7	1801694
A0A0T9LHD4	A0A0T9LHD4_MYCTX	Mycobacterium tuberculosis	1773
A0A2E9CQ00	A0A2E9CQ00_9SPHN	Sphingobium sp.	1912891
A0A2E5YBT7	A0A2E5YBT7_9GAMM	Legionellaceae bacterium	2026753
A0A1F4N5J9	A0A1F4N5J9_9BURK	Burkholderiales bacterium RIFCSPLOWO2_12_FULL_64_99	1797568
A0A1Q7IN64	A0A1Q7IN64_9ACTN	Actinobacteria bacterium 13_1_40CM_4_65_12	1803489
A0A1Q7IUF6	A0A1Q7IUF6_9ACTN	Actinobacteria bacterium 13_1_40CM_4_65_12	1803489
