Entry	Entry name	Organism	Organism ID
A0A2R4AUY9	A0A2R4AUY9_NEIMU	Neisseria mucosa	488
A0A2A5MCJ2	A0A2A5MCJ2_9ENTR	Klebsiella quasipneumoniae	1463165
B8CSS1	B8CSS1_SHEPW	Shewanella piezotolerans (strain WP3 / JCM 13877)	225849
A0A1E4XL82	A0A1E4XL82_9PSED	Pseudomonas sp. AP19	1535623
A0A1D8RVZ0	A0A1D8RVZ0_9GAMM	Colwellia sp. PAMC 20917	1816218
G9YZU2	G9YZU2_9ENTR	Yokenella regensburgei ATCC 43003	1002368
A0A1Q5VVS8	A0A1Q5VVS8_9GAMM	Aeromonas allosaccharophila	656
A0A1X0MZH8	A0A1X0MZH8_9PSED	Pseudomonas floridensis	1958950
A0A267RDI8	A0A267RDI8_9ENTR	Enterobacter sp. 10-1	559104
A0A0P6S712	A0A0P6S712_9PSED	Pseudomonas sp. RIT-PI-r	1699620
A0A246F4B6	A0A246F4B6_9PSED	Pseudomonas nitroreducens	46680
A0A1H6JTA9	A0A1H6JTA9_9GAMM	Rheinheimera pacifica	173990
A0A1Y1TJF5	A0A1Y1TJF5_PSECL	Pseudomonas chlororaphis (Pseudomonas aureofaciens)	333
A0A2K7SSA9	A0A2K7SSA9_9VIBR	Vibrio rotiferianus	190895
A0A027ZMM0	A0A027ZMM0_ECOLX	Escherichia coli O69:H11 str. 08-4661	1446753
A0A0T6U0G7	A0A0T6U0G7_9GAMM	Aeromonas allosaccharophila	656
A0A119A209	A0A119A209_9PSED	Pseudomonas sp. TAD18	1729583
A0A1H9SGB4	A0A1H9SGB4_9PSED	Pseudomonas soli	1306993
H3ZEB1	H3ZEB1_9ALTE	Alishewanella jeotgali KCTC 22429	1129374
A0A077P5I1	A0A077P5I1_XENBV	Xenorhabdus bovienii str. kraussei Quebec	1398203
K0WY39	K0WY39_PSEFL	Pseudomonas fluorescens R124	743713
A0A2N3J697	A0A2N3J697_AERSO	Aeromonas sobria	646
E8XDV5	E8XDV5_SALT4	Salmonella typhimurium (strain 4/74)	909946
A0A2N5F822	A0A2N5F822_9PSED	Pseudomonas sp. QC2	2065822
A0A0J0YU83	A0A0J0YU83_9NEIS	Neisseria arctica	1470200
Q9HX30	Q9HX30_PSEAE	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	208964
K6Z299	K6Z299_9ALTE	Paraglaciecola psychrophila 170	1129794
A0A0A7MGC9	A0A0A7MGC9_ACTEU	Actinobacillus equuli subsp. equuli	202947
B1EQQ2	B1EQQ2_ESCAT	Escherichia albertii (strain TW07627)	502347
A0A0J1H8B4	A0A0J1H8B4_9GAMM	Photobacterium ganghwense	320778
A0A1B8VAV5	A0A1B8VAV5_9PSED	Pseudomonas sp. AU11447	1843184
A0A2S4RQ63	A0A2S4RQ63_CITAM	Citrobacter amalonaticus	35703
A0A109YZG1	A0A109YZG1_CITAM	Citrobacter amalonaticus	35703
A0A099KFM9	A0A099KFM9_COLPS	Colwellia psychrerythraea (Vibrio psychroerythus)	28229
V8R1N5	V8R1N5_9PSED	Pseudomonas moraviensis R28-S	1395516
R0VHI8	R0VHI8_NEIME	Neisseria meningitidis 81858	1145159
S6I1N0	S6I1N0_9PSED	Pseudomonas psychrophila	122355
A4MXG8	A4MXG8_HAEIF	Haemophilus influenzae 22.1-21	374927
A0A291JUY9	A0A291JUY9_9GAMM	Halomonas hydrothermalis	115561
A0A2J9SEE6	A0A2J9SEE6_YEREN	Yersinia enterocolitica	630
S0XGW6	S0XGW6_ECOLX	Escherichia coli KTE37	1169354
A0A2T9CYC3	A0A2T9CYC3_SALMO	Salmonella montevideo	115981
A0A2W0FEL4	A0A2W0FEL4_9PSED	Pseudomonas sp. TKO29	2052591
A0A2T3JGY8	A0A2T3JGY8_9GAMM	Photobacterium frigidiphilum	264736
A0A1F1FTQ1	A0A1F1FTQ1_9NEIS	Neisseria sp. HMSC067G11	1739384
A0A2G8N108	A0A2G8N108_9PSED	Pseudomonas sp. 382	1751969
A0A0T7NUZ2	A0A0T7NUZ2_YEREN	Yersinia enterocolitica	630
A0A099KIT8	A0A099KIT8_COLPS	Colwellia psychrerythraea (Vibrio psychroerythus)	28229
A0A024HC08	A0A024HC08_PSEKB	Pseudomonas knackmussii (strain DSM 6978 / LMG 23759 / B13)	1301098
A0A1Z1NWW3	A0A1Z1NWW3_AERSA	Aeromonas salmonicida	645
A0A1X3RPA7	A0A1X3RPA7_9GAMM	Lonsdalea britannica	1082704
J7RLN4	J7RLN4_ECOLX	Escherichia coli chi7122	475609
A0A155IHD3	A0A155IHD3_KLEAE	Klebsiella aerogenes (Enterobacter aerogenes)	548
A0A155RLE8	A0A155RLE8_KLEAE	Klebsiella aerogenes (Enterobacter aerogenes)	548
A0A2W4FGN9	A0A2W4FGN9_SALDE	Salmonella derby	28144
A0A0E8LEQ6	A0A0E8LEQ6_YEREN	Yersinia enterocolitica	630
A0A0E1NIM1	A0A0E1NIM1_YEREN	Yersinia enterocolitica	630
U4RYZ5	U4RYZ5_HAEPR	Glaesserella parasuis SW114	1275966
A0A0Q4EC08	A0A0Q4EC08_9PSED	Pseudomonas sp. Leaf15	1735680
A0A2A2USY4	A0A2A2USY4_9GAMM	Pseudoalteromonas sp. HM-SA03	2029678
A0A2W7IT07	A0A2W7IT07_9PSED	Pseudomonas sp. URMO17WK12:I2	1261623
A0A2C9NV30	A0A2C9NV30_SALET	Salmonella enterica subsp. enterica serovar Macclesfield str. S-1643	1242107
B4F1L2	B4F1L2_PROMH	Proteus mirabilis (strain HI4320)	529507
A0A286BUN8	A0A286BUN8_9ENTR	Enterobacteriaceae bacterium JKS000234	1938870
A0A034TRP2	A0A034TRP2_9VIBR	Vibrio sp. JCM 18905	1298600
A0A0A0CIW2	A0A0A0CIW2_PHOLU	Photorhabdus luminescens (Xenorhabdus luminescens)	29488
A0A0P9NJB8	A0A0P9NJB8_9PSED	Pseudomonas congelans	200452
A0A084A0A2	A0A084A0A2_9GAMM	Serratia sp. DD3	1410619
W1JA82	W1JA82_9GAMM	Xenorhabdus cabanillasii JM26	1427517
A0A239L1K6	A0A239L1K6_9PSED	Pseudomonas nitroreducens	46680
A0A2V4HJG1	A0A2V4HJG1_9PSED	Pseudomonas soli	1306993
A0A1H2ID55	A0A1H2ID55_9PSED	Pseudomonas mandelii	75612
A0A2S4CGD9	A0A2S4CGD9_9PSED	Pseudomonas sp. WP001	2053030
L8MD84	L8MD84_9PSED	Pseudomonas furukawaii	1149133
U4SJ88	U4SJ88_HAEPR	Glaesserella parasuis D74	1275971
D4ZFY1	D4ZFY1_SHEVD	Shewanella violacea (strain JCM 10179 / CIP 106290 / LMG 19151 / DSS12)	637905
A0A078LXE6	A0A078LXE6_9PSED	Pseudomonas saudiphocaensis	1499686
A0A0D5M5W4	A0A0D5M5W4_9GAMM	Halomonas sp. KO116	1504981
A0A1K2BGI0	A0A1K2BGI0_9PSED	Pseudomonas sp. NFACC36	1566197
A0A1I5I6W5	A0A1I5I6W5_9GAMM	Pantoea sp. OV426	1881036
A0KGJ5	A0KGJ5_AERHH	Aeromonas hydrophila subsp. hydrophila (strain ATCC 7966 / DSM 30187 / JCM 1027 / KCTC 2358 / NCIMB 9240)	380703
A0A2J0NBC0	A0A2J0NBC0_ENTCL	Enterobacter cloacae	550
A0A222G7T6	A0A222G7T6_9GAMM	Colwellia beringensis	1967665
A0A2S7SE48	A0A2S7SE48_ESCFE	Escherichia fergusonii	564
A0A156LP75	A0A156LP75_ENTCL	Enterobacter cloacae	550
A0A157V188	A0A157V188_ENTCL	Enterobacter cloacae	550
A0A285YFC2	A0A285YFC2_9PSED	Pseudomonas sp. LAIL14HWK12:I3	1265483
A0A2S9DW20	A0A2S9DW20_PSECE	Pseudomonas cedrina	651740
I4L601	I4L601_9PSED	Pseudomonas synxantha BG33R	96901
W0HKW9	W0HKW9_9GAMM	Candidatus Sodalis pierantonius str. SOPE	2342
A0A1H1A755	A0A1H1A755_9PSED	Pseudomonas sp. UC 17F4	1855328
A0A1X0X4Y9	A0A1X0X4Y9_KLUIN	Kluyvera intermedia (Enterobacter intermedius)	61648
A0A2I8S130	A0A2I8S130_9ENTR	Citrobacter freundii complex sp. CFNIH3	2077147
W6RJT1	W6RJT1_PSEP5	Pseudomonas pseudoalcaligenes (strain CECT 5344)	1182590
E1W3R9	E1W3R9_HAEP3	Haemophilus parainfluenzae (strain T3T1)	862965
A0A2L0LS96	A0A2L0LS96_9PSED	Pseudomonas sp. PONIH3	1636610
A0A1I4UXP9	A0A1I4UXP9_9PSED	Pseudomonas sp. ok602	1761898
A0A2J0N561	A0A2J0N561_ENTCL	Enterobacter cloacae	550
A0A263VKY8	A0A263VKY8_ENTCL	Enterobacter cloacae	550
A0A2J7LLK8	A0A2J7LLK8_ENTCL	Enterobacter cloacae	550
A0A2N8G2R5	A0A2N8G2R5_9PSED	Pseudomonas sp. FW305-130	2070644
I7BZE2	I7BZE2_PSEPT	Pseudomonas putida (strain DOT-T1E)	1196325
A0A2X4NF87	A0A2X4NF87_AERCA	Aeromonas caviae (Aeromonas punctata)	648
A0A2T4XV19	A0A2T4XV19_ENTCL	Enterobacter cloacae	550
A0A157TVA6	A0A157TVA6_ENTCL	Enterobacter cloacae	550
A0A2S5C2S4	A0A2S5C2S4_9ENTR	Lelliottia sp. 7254-16	2080842
A0A223JL73	A0A223JL73_9ENTR	Citrobacter farmeri	67824
A0A1T5H1M1	A0A1T5H1M1_9ENTR	Kosakonia oryzae	497725
A0A2X3CW65	A0A2X3CW65_KLEPN	Klebsiella pneumoniae	573
U9YV30	U9YV30_ECOLX	Escherichia coli 110957	1268975
A0A157JYT9	A0A157JYT9_ENTCL	Enterobacter cloacae	550
A0A270U7F0	A0A270U7F0_ENTCL	Enterobacter cloacae	550
A0A0M3GY94	A0A0M3GY94_NEIGO	Neisseria gonorrhoeae MIA_2011_03-10	1351790
A0A155J579	A0A155J579_ENTCL	Enterobacter cloacae	550
A0A1X0W9S3	A0A1X0W9S3_9GAMM	Rouxiella badensis	1646377
A0A0E1SM48	A0A0E1SM48_HAEIF	Haemophilus influenzae PittII	374933
A0A066NZZ5	A0A066NZZ5_LELAM	Lelliottia amnigena CHS 78	1439331
A0A154YGV4	A0A154YGV4_ENTCL	Enterobacter cloacae	550
A0A0M3EZA7	A0A0M3EZA7_ENTCL	Enterobacter cloacae	550
U7R4M4	U7R4M4_PHOTE	Photorhabdus temperata J3	1389415
W0BJR9	W0BJR9_ENTCL	Enterobacter cloacae P101	1354030
A0A1X3KEM3	A0A1X3KEM3_ECOLX	Escherichia coli H605	656410
A0A1G5YHN0	A0A1G5YHN0_9PSED	Pseudomonas sp. NFPP33	1566230
J2VT79	J2VT79_9PSED	Pseudomonas sp. GM16	1144322
A0A077NBK2	A0A077NBK2_XENBV	Xenorhabdus bovienii str. feltiae Moldova	1398200
A0A2V3CWM9	A0A2V3CWM9_9PSED	Pseudomonas sp. RW405	2202652
A0A2T3P9J7	A0A2T3P9J7_9GAMM	Photobacterium swingsii	680026
W1X517	W1X517_ECOLX	Escherichia coli DORA_A_5_14_21	1403943
D4DYD3	D4DYD3_SEROD	Serratia odorifera DSM 4582	667129
A0A2A3XI15	A0A2A3XI15_9GAMM	Halomonas sp. JB37	2024405
A0A292D563	A0A292D563_9PSED	Pseudomonas sp. FDAARGOS_380	2018067
U1I9I7	U1I9I7_9PAST	Gallibacterium anatis 12656/12	1195244
A0A2N7RI58	A0A2N7RI58_9PSED	Pseudomonas sp. AD21	396378
A0A1A9RPT2	A0A1A9RPT2_EIKCO	Eikenella corrodens	539
A0A1A9RR40	A0A1A9RR40_EIKCO	Eikenella corrodens	539
A0A1G6X272	A0A1G6X272_9PSED	Pseudomonas koreensis	198620
A0A2S9B8Z8	A0A2S9B8Z8_9PSED	Pseudomonas sp. MYb3	1848735
F8G6Q0	F8G6Q0_PSEP6	Pseudomonas putida (strain S16)	1042876
A0A0B2SYH2	A0A0B2SYH2_PECCA	Pectobacterium carotovorum (Erwinia carotovora)	554
D2TN96	D2TN96_CITRI	Citrobacter rodentium (strain ICC168) (Citrobacter freundii biotype 4280)	637910
A0A1M5V836	A0A1M5V836_PECCA	Pectobacterium carotovorum (Erwinia carotovora)	554
A0A2N6I113	A0A2N6I113_PECCA	Pectobacterium carotovorum (Erwinia carotovora)	554
A0A1B8SMZ6	A0A1B8SMZ6_PRORE	Providencia rettgeri	587
A0A147GI31	A0A147GI31_9PSED	Pseudomonas parafulva	157782
A0A1B7JP34	A0A1B7JP34_PROHU	Proteus hauseri ATCC 700826	1354271
A0A1A9RAQ7	A0A1A9RAQ7_EIKCO	Eikenella corrodens	539
A0A2N0GBM8	A0A2N0GBM8_9GAMM	Halomonas sp. es.049	1761788
A0A1C2DT51	A0A1C2DT51_9PSED	Pseudomonas xanthomarina	271420
A0A0F5FCD6	A0A0F5FCD6_9GAMM	Pantoea anthophila	470931
A0A0E1T4Y5	A0A0E1T4Y5_ECOLX	Escherichia coli 53638	344610
A0A1A9RQ70	A0A1A9RQ70_EIKCO	Eikenella corrodens	539
A0A0A7JNX9	A0A0A7JNX9_9PSED	Pseudomonas parafulva	157782
A0A0H3AFN7	A0A0H3AFN7_VIBC3	Vibrio cholerae serotype O1 (strain ATCC 39541 / Classical Ogawa 395 / O395)	345073
A0A2A3KUT7	A0A2A3KUT7_9GAMM	Rahnella victoriana	1510570
A0A1H1I1M6	A0A1H1I1M6_9PSED	Pseudomonas moorei	395599
A0A1J0EDK0	A0A1J0EDK0_PRORE	Providencia rettgeri	587
A0A0A1YXB8	A0A0A1YXB8_PSEFL	Pseudomonas fluorescens LMG 5329	1324332
U1SRY8	U1SRY8_PSEFL	Pseudomonas fluorescens EGD-AQ6	1390371
G5SHH2	G5SHH2_SALET	Salmonella enterica subsp. enterica serovar Wandsworth str. A4-580	913086
A0A085G4W7	A0A085G4W7_9GAMM	Ewingella americana ATCC 33852	910964
A0A0Q8CYJ9	A0A0Q8CYJ9_9PSED	Pseudomonas sp. Root569	1736566
A0A085H218	A0A085H218_HAFAL	Hafnia alvei ATCC 13337	910996
A0A2M8H4J5	A0A2M8H4J5_9GAMM	Aeromonas lusitana	931529
G5QQK2	G5QQK2_SALRU	Salmonella enterica subsp. enterica serovar Rubislaw str. A4-653	913081
A0A0H3CQF9	A0A0H3CQF9_ENTCC	Enterobacter cloacae subsp. cloacae (strain ATCC 13047 / DSM 30054 / NBRC 13535 / NCDC 279-56)	716541
A0A0Q8YBE5	A0A0Q8YBE5_9PSED	Pseudomonas sp. Root9	1736604
A0A2S1HMS9	A0A2S1HMS9_SALSE	Salmonella enterica subsp. enterica serovar Senftenberg str. 361154004	749965
A0A240CQQ2	A0A240CQQ2_EIKCO	Eikenella corrodens	539
A0A2I2B0V4	A0A2I2B0V4_9ENTR	Yokenella regensburgei	158877
U4RWY4	U4RWY4_HAEPR	Glaesserella parasuis MN-H	1275967
A0A2G7ZX60	A0A2G7ZX60_9GAMM	Serratia sp. OLAL2	1931999
A0A1V3T1P7	A0A1V3T1P7_9PSED	Pseudomonas koreensis	198620
A0A0B9FR33	A0A0B9FR33_9GAMM	Photobacterium gaetbulicola	1295392
F0JTF8	F0JTF8_ESCFE	Escherichia fergusonii ECD227	981367
S0YBD1	S0YBD1_ECOLX	Escherichia coli KTE38	1169355
A0A0E2TIG5	A0A0E2TIG5_ECOLX	Escherichia coli O121:H19 str. 2010C-3609	1446560
A0A1S1GMU0	A0A1S1GMU0_9PSED	Pseudomonas sp. HMSC75E02	1608908
A0A0U1HXW3	A0A0U1HXW3_YERRO	Yersinia rohdei	29485
A0A0E3V4M1	A0A0E3V4M1_PASMD	Pasteurella multocida subsp. multocida OH4807	1304873
A0A2M8GZH7	A0A2M8GZH7_9VIBR	Vibrio sp. HA2012	1971595
K1JWL6	K1JWL6_9GAMM	Aeromonas veronii AMC35	1073385
A0A2T8KYN1	A0A2T8KYN1_SALET	Salmonella enterica subsp. enterica serovar Kentucky	192955
A0A178K253	A0A178K253_9GAMM	Photobacterium jeanii	858640
A0A2N8GG63	A0A2N8GG63_9PSED	Pseudomonas sp. GW456-E7	2070669
A0A2N5C0Q4	A0A2N5C0Q4_9PSED	Pseudomonas sp. FFUP_PS_473	2060418
A0A1M5X8S0	A0A1M5X8S0_9VIBR	Vibrio aerogenes CECT 7868	1216006
A0A1Z4AG91	A0A1Z4AG91_9GAMM	Shewanella sp. FDAARGOS_354	1930557
S1PLP5	S1PLP5_ECOLX	Escherichia coli KTE182	1181728
A0A0W0KNT5	A0A0W0KNT5_9PSED	Pseudomonas sp. ICMP 10191	1198294
R9PJM9	R9PJM9_AGAAL	Agarivorans albus MKT 106	1331007
Z9JZD6	Z9JZD6_9GAMM	Pseudoalteromonas sp. SCSIO_11900	1461766
A0A1W6B345	A0A1W6B345_9GAMM	Pantoea alhagi	1891675
A0A2V3Q2C6	A0A2V3Q2C6_9PSED	Pseudomonas sp. NP28-5	2135583
A0A2N8E7X7	A0A2N8E7X7_9PSED	Pseudomonas sp. FW306-2-2C-A10BC	2070637
D6H726	D6H726_NEIGO	Neisseria gonorrhoeae DGI2	528348
I2NUC7	I2NUC7_NEISI	Neisseria sicca VK64	1095748
A0A1H7S6R6	A0A1H7S6R6_9PSED	Pseudomonas hussainii	1429083
U9Y6I1	U9Y6I1_ECOLX	Escherichia coli 113290	1268976
A0A2T3WDS5	A0A2T3WDS5_9GAMM	Serratia sp. Nf2	2116540
A0A237EVT2	A0A237EVT2_SHISO	Shigella sonnei	624
A0A1Y3KZA3	A0A1Y3KZA3_9PSED	Pseudomonas sp. 1239	1985343
D8E836	D8E836_ECOLX	Escherichia coli MS 119-7	679206
A0A161XVR6	A0A161XVR6_9GAMM	Pseudoalteromonas luteoviolacea NCIMB 1942	1365253
A0A0H6KK07	A0A0H6KK07_VIBCL	Vibrio cholerae	666
A0A2T8ZHZ5	A0A2T8ZHZ5_SALET	Salmonella enterica subsp. enterica serovar Javiana	363569
A0A1N7C6C0	A0A1N7C6C0_9PSED	Pseudomonas sp. A214	1855331
A0A2W7L5K6	A0A2W7L5K6_9PSED	Pseudomonas sp. 2848	2183926
S6HLK4	S6HLK4_9PSED	Pseudomonas sp. CFII64	911242
A0A2K8QRE2	A0A2K8QRE2_9GAMM	Dickeya fangzhongdai	1778540
A0A1N6MBS5	A0A1N6MBS5_9VIBR	Vibrio spartinae	1918945
A0A162CD25	A0A162CD25_9GAMM	Pseudoalteromonas luteoviolacea CPMOR-1	1365248
A0A2H6KR74	A0A2H6KR74_9ENTR	Enterobacter sp. KINAN-G	1535203
A0A1V3ML35	A0A1V3ML35_9PSED	Pseudomonas sp. C9	1311337
I2NDD8	I2NDD8_9PAST	Haemophilus paraphrohaemolyticus HK411	1095743
C0PZV4	C0PZV4_SALPC	Salmonella paratyphi C (strain RKS4594)	476213
A0A2R4D501	A0A2R4D501_SALET	Salmonella enterica subsp. enterica serovar Concord	483687
D1P7V7	D1P7V7_9GAMM	Providencia rustigianii DSM 4541	500637
A0A2A4HIC3	A0A2A4HIC3_9GAMM	Halomonas nigrificans	2042704
A0A2R3HM08	A0A2R3HM08_9PSED	Pseudomonas sp. MYb193	1827300
A0A2N8D278	A0A2N8D278_9PSED	Pseudomonas sp. FW104-R4	2070668
A0A0F0DNB2	A0A0F0DNB2_9PSED	Pseudomonas sp. 21	1619948
G9ZFN4	G9ZFN4_9GAMM	Cardiobacterium valvarum F0432	797473
A0A0Q0A4W4	A0A0Q0A4W4_PSESX	Pseudomonas syringae pv. solidagae	264458
A0A0P9JZQ5	A0A0P9JZQ5_9PSED	Pseudomonas syringae pv. berberidis	251704
A0A0F0EIK9	A0A0F0EIK9_9PSED	Pseudomonas sp. 5	1619949
A0A2U1QYX9	A0A2U1QYX9_9PSED	Pseudomonas sp. NDM	2170733
A0A2N7XHW6	A0A2N7XHW6_9PSED	Pseudomonas sp. FW305-122	2070561
U4E5Y4	U4E5Y4_9VIBR	Vibrio nigripulchritudo FTn2	1238441
A0A1S1FKQ9	A0A1S1FKQ9_9PAST	Haemophilus sp. HMSC61B11	1608882
A0A1G6U7J6	A0A1G6U7J6_9PSED	Pseudomonas chengduensis	489632
A0A2K1F5Q4	A0A2K1F5Q4_9PSED	Pseudomonas gingeri NCPPB 3146 = LMG 5327	707248
D6IEJ1	D6IEJ1_ECOLX	Escherichia coli B185	550676
E3GCK8	E3GCK8_ENTLS	Enterobacter lignolyticus (strain SCF1)	701347
A0A1M5QYP1	A0A1M5QYP1_9CLOT	Clostridium grantii DSM 8605	1121316
A4SR95	A4SR95_AERS4	Aeromonas salmonicida (strain A449)	382245
A0A0H3AZA1	A0A0H3AZA1_YERPY	Yersinia pseudotuberculosis serotype O:3 (strain YPIII)	502800
K2RT28	K2RT28_9PSED	Pseudomonas avellanae BPIC 631	1154758
A0A257BVV2	A0A257BVV2_9PSED	Pseudomonas sp. PGPPP2	2015554
L2VHP3	L2VHP3_ECOLX	Escherichia coli KTE10	1169330
W0QAH0	W0QAH0_9PAST	Mannheimia varigena USDA-ARS-USMARC-1296	1433287
J5NDH6	J5NDH6_PASMD	Pasteurella multocida subsp. multocida str. Anand1_cattle	1032867
A0A2K4GTT9	A0A2K4GTT9_9PSED	Pseudomonas sp. GW456-12-10-14-LB3	2075546
A7N7H9	A7N7H9_VIBCB	Vibrio campbellii (strain ATCC BAA-1116 / BB120)	338187
A0A0H3Q3R6	A0A0H3Q3R6_VIBCL	Vibrio cholerae B33	417400
A0A014PSM9	A0A014PSM9_9GAMM	Erwinia mallotivora	69222
V5ZCW1	V5ZCW1_9GAMM	Erwinia piriflorinigrans CFBP 5888	1161919
J2YCD1	J2YCD1_PSEFL	Pseudomonas fluorescens Q2-87	1038922
A0A2A2E834	A0A2A2E834_9PSED	Pseudomonas sp. PIC25	1958773
A0A1X3JB33	A0A1X3JB33_ECOLX	Escherichia coli H386	656397
A0A2R7U6T2	A0A2R7U6T2_9PSED	Pseudomonas sp. HMWF031	2056865
K8CV94	K8CV94_CROSK	Cronobacter sakazakii 696	1208664
A0A2S7V0L7	A0A2S7V0L7_9GAMM	Psychrosphaera saromensis	716813
E3DI27	E3DI27_ERWSE	Erwinia sp. (strain Ejp617)	215689
A0A235XJP3	A0A235XJP3_SHISO	Shigella sonnei	624
A0A2S4TJ95	A0A2S4TJ95_9GAMM	Aeromonas sp. ASNIH6	1758188
A0A085TQQ4	A0A085TQQ4_VIBCL	Vibrio cholerae	666
A0A2D0J4S7	A0A2D0J4S7_XENBU	Xenorhabdus budapestensis	290110
A0A0P7JHG9	A0A0P7JHG9_9PSED	Pseudomonas sp. In5	665135
A0A0F1A727	A0A0F1A727_9ENTR	Enterobacter cloacae complex sp. 35699	1619248
B7UK15	B7UK15_ECO27	Escherichia coli O127:H6 (strain E2348/69 / EPEC)	574521
K8B0E6	K8B0E6_9ENTR	Cronobacter dublinensis 582	1208661
A0A257E2M5	A0A257E2M5_9PSED	Pseudomonas sp. PGPPP1	2015553
B2Q5Z6	B2Q5Z6_PROST	Providencia stuartii ATCC 25827	471874
K1J356	K1J356_9GAMM	Aeromonas veronii AMC34	1073383
A0A0H3EQA5	A0A0H3EQA5_ECO8N	Escherichia coli O83:H1 (strain NRG 857C / AIEC)	685038
A0A1H0K732	A0A1H0K732_9PSED	Pseudomonas poae	200451
A0A2T9DZN9	A0A2T9DZN9_SALET	Salmonella enterica subsp. enterica serovar Braenderup	149391
A0A2V2THQ0	A0A2V2THQ0_9PSED	Pseudomonas sp. RW410	2202896
V7II32	V7II32_EIKCO	Eikenella corrodens CC92I	1073362
A0A2X1WYY4	A0A2X1WYY4_9PAST	Pasteurella canis	753
A0A2U2IT08	A0A2U2IT08_9VIBR	Vibrio sp. T9	2007196
C1DMV3	C1DMV3_AZOVD	Azotobacter vinelandii (strain DJ / ATCC BAA-1303)	322710
A0A0S8YQR9	A0A0S8YQR9_9PSED	Pseudomonas sp. Leaf48	1736221
A0A0H3I897	A0A0H3I897_PECSS	Pectobacterium sp. (strain SCC3193)	1905730
A0A2M8UVP2	A0A2M8UVP2_PSESP	Pseudomonas sp.	306
A0A2U0TCI7	A0A2U0TCI7_9PAST	Pasteurella langaaensis DSM 22999	1122935
A0A1Y2SGE8	A0A1Y2SGE8_9GAMM	Xenorhabdus beddingii	40578
B0BP41	B0BP41_ACTPJ	Actinobacillus pleuropneumoniae serotype 3 (strain JL03)	434271
A0A263VZD0	A0A263VZD0_RAOPL	Raoultella planticola (Klebsiella planticola)	575
W6J5E5	W6J5E5_9ENTR	Kosakonia sacchari SP1	1235834
A5UG39	A5UG39_HAEIG	Haemophilus influenzae (strain PittGG)	374931
A0A2T5VJG0	A0A2T5VJG0_9PSED	Pseudomonas sp. GV091	2135758
A0A1N7BBQ7	A0A1N7BBQ7_9PSED	Pseudomonas sp. B10	118613
A0A0M1GQQ0	A0A0M1GQQ0_9PAST	Haemophilus sp. C1	1661745
A0A0D1MG79	A0A0D1MG79_KLEAE	Klebsiella aerogenes (Enterobacter aerogenes)	548
A0A0A2XEG7	A0A0A2XEG7_9PAST	Gallibacterium genomosp. 2	155517
A0A2K0Q1Z5	A0A2K0Q1Z5_SHIFL	Shigella flexneri	623
D0KAP8	D0KAP8_PECPW	Pectobacterium parmentieri (strain WPP163) (Pectobacterium wasabiae (strain WPP163))	561231
A0A2A2XFX2	A0A2A2XFX2_SHIFL	Shigella flexneri	623
A0A168LHM6	A0A168LHM6_KLEOX	Klebsiella oxytoca	571
C4GH68	C4GH68_9NEIS	Kingella oralis ATCC 51147	629741
A0A168Q7W9	A0A168Q7W9_KLEOX	Klebsiella oxytoca	571
A0A168NHP5	A0A168NHP5_KLEOX	Klebsiella oxytoca	571
A0A2K4IKB1	A0A2K4IKB1_9PSED	Pseudomonas sp. MPR-ANC1	2075548
T6H860	T6H860_ECOLX	Escherichia coli HVH 70 (4-2963531)	1281011
A0A0J2GML9	A0A0J2GML9_KLEOX	Klebsiella oxytoca	571
A0A1B5DZL7	A0A1B5DZL7_9PSED	Pseudomonas sp. 37 R 15	1844104
A0A2I8Q0R8	A0A2I8Q0R8_9ENTR	Enterobacteriaceae bacterium ENNIH1	2066051
A0A2N8A4W0	A0A2N8A4W0_9PSED	Pseudomonas sp. GW460-13	2070590
A0A2J8GNI1	A0A2J8GNI1_VIBDI	Vibrio diazotrophicus	685
A0A1H6NEH1	A0A1H6NEH1_9PSED	Pseudomonas fuscovaginae	50340
A1SY27	A1SY27_PSYIN	Psychromonas ingrahamii (strain 37)	357804
B8F4R1	B8F4R1_HAEPS	Haemophilus parasuis serovar 5 (strain SH0165) (Glaesserella parasuis)	557723
A0A0P9HFN9	A0A0P9HFN9_9GAMM	Pseudoalteromonas sp. P1-9	1710354
A0A1M5U796	A0A1M5U796_9GAMM	Ferrimonas marina	299255
A0A2U2NIG6	A0A2U2NIG6_9ENTR	Enterobacter mori	539813
A0A2X4D4N0	A0A2X4D4N0_PAULE	Paucimonas lemoignei (Pseudomonas lemoignei)	29443
Q8ZLM4	Q8ZLM4_SALTY	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	99287
A0A089WJ04	A0A089WJ04_9PSED	Pseudomonas cremoricolorata	157783
A0A1Z2SM74	A0A1Z2SM74_VIBGA	Vibrio gazogenes	687
A0A1X7E4Y1	A0A1X7E4Y1_9PSED	Pseudomonas sp. URMO17WK12:I5	1305834
A4Y2Z6	A4Y2Z6_SHEPC	Shewanella putrefaciens (strain CN-32 / ATCC BAA-453)	319224
A0A1E1G4F6	A0A1E1G4F6_9PSED	Pseudomonas chlororaphis subsp. aurantiaca	86192
